symbol|date|dividends
EFSC|2010-12-31|0.212
EFSC|2011-12-31|0.212
EFSC|2012-12-31|0.211
EFSC|2013-12-31|0.21
EFSC|2014-12-31|0.212
EFSC|2015-12-31|0.263
EFSC|2016-12-31|0.41
EFSC|2017-12-31|0.44
EFSC|2018-12-31|0.47
EFSC|2019-12-31|0.62
EFSC|2020-12-31|0.72
EFSC|2021-12-31|0.75
EFSC|2022-12-31|0.9
EFSC|2023-12-31|1.0
EFSC|2024-12-31|1.06
PINC|2020-12-31|0.38
PINC|2021-12-31|0.78
PINC|2022-12-31|0.8200000000000001
PINC|2023-12-31|0.84
PINC|2024-12-31|0.84
PWP|2021-12-31|0.14
PWP|2022-12-31|0.28
PWP|2023-12-31|0.28
PWP|2024-12-31|0.28
LGND|2007-12-31|9.357455
BTE|2006-12-31|1.433
BTE|2007-12-31|2.04
BTE|2008-12-31|2.463
BTE|2009-12-31|1.377
BTE|2010-12-31|2.707
BTE|2011-12-31|2.434
BTE|2012-12-31|2.423
BTE|2013-12-31|2.336
BTE|2014-12-31|2.391
BTE|2015-12-31|0.639
BTE|2016-12-31|0.0
BTE|2017-12-31|0.0
BTE|2018-12-31|0.0
BTE|2019-12-31|0.0
BTE|2020-12-31|0.0
BTE|2021-12-31|0.0
BTE|2022-12-31|0.0
BTE|2023-12-31|0.034
BTE|2024-12-31|0.05
TRIP|2019-12-31|3.5
SYBT|1993-12-31|0.025122
SYBT|1994-12-31|0.043976
SYBT|1995-12-31|0.055953
SYBT|1996-12-31|0.055556
SYBT|1997-12-31|0.076192
SYBT|1998-12-31|0.085716
SYBT|1999-12-31|0.104762
SYBT|2000-12-31|0.123809
SYBT|2001-12-31|0.252858
SYBT|2002-12-31|0.165079
SYBT|2003-12-31|0.168254
SYBT|2004-12-31|0.247619
SYBT|2005-12-31|0.298412
SYBT|2006-12-31|0.382222
SYBT|2007-12-31|0.420001
SYBT|2008-12-31|0.453332
SYBT|2009-12-31|0.453332
SYBT|2010-12-31|0.459999
SYBT|2011-12-31|0.48
SYBT|2012-12-31|0.513334
SYBT|2013-12-31|0.539999
SYBT|2014-12-31|0.586667
SYBT|2015-12-31|0.64
SYBT|2016-12-31|0.8833340000000001
SYBT|2017-12-31|0.8
SYBT|2018-12-31|0.96
SYBT|2019-12-31|1.04
SYBT|2020-12-31|1.08
SYBT|2021-12-31|1.1
SYBT|2022-12-31|1.14
SYBT|2023-12-31|1.18
SYBT|2024-12-31|1.22
CABO|2015-12-31|1.5
CABO|2016-12-31|6.0
CABO|2017-12-31|6.5
CABO|2018-12-31|7.5
CABO|2019-12-31|8.5
CABO|2020-12-31|9.5
CABO|2021-12-31|10.5
CABO|2022-12-31|11.2
CABO|2023-12-31|11.6
CABO|2024-12-31|11.8
LMAT|2011-12-31|0.08
LMAT|2012-12-31|0.1
LMAT|2013-12-31|0.12
LMAT|2014-12-31|0.14
LMAT|2015-12-31|0.16
LMAT|2016-12-31|0.18
LMAT|2017-12-31|0.22
LMAT|2018-12-31|0.28
LMAT|2019-12-31|0.34
LMAT|2020-12-31|0.38
LMAT|2021-12-31|0.44
LMAT|2022-12-31|0.5
LMAT|2023-12-31|0.56
LMAT|2024-12-31|0.64
CCU|1993-12-31|0.0399999999999999
CCU|1994-12-31|0.036
CCU|1995-12-31|0.0868
CCU|1996-12-31|0.0328
CCU|1997-12-31|0.056
CCU|1998-12-31|0.08
CCU|1999-12-31|0.2628
CCU|2000-12-31|0.1468
CCU|2001-12-31|0.3588
CCU|2002-12-31|0.2556
CCU|2003-12-31|1.6016
CCU|2004-12-31|0.2616
CCU|2005-12-31|0.3316
CCU|2006-12-31|0.3896
CCU|2007-12-31|0.29
CCU|2008-12-31|0.8
CCU|2009-12-31|0.5964
CCU|2010-12-31|0.7836
CCU|2011-12-31|0.7248
CCU|2012-12-31|0.5364
CCU|2013-12-31|0.996
CCU|2014-12-31|0.575
CCU|2015-12-31|0.504
CCU|2016-12-31|0.485
CCU|2017-12-31|0.544
CCU|2018-12-31|0.7769999999999999
CCU|2019-12-31|1.257
CCU|2020-12-31|0.583
CCU|2021-12-31|1.972
CCU|2022-12-31|0.802
CCU|2023-12-31|0.254
CCU|2024-12-31|0.173
CNMD|2012-12-31|0.6
CNMD|2013-12-31|0.65
CNMD|2014-12-31|0.8
CNMD|2015-12-31|0.8
CNMD|2016-12-31|0.8
CNMD|2017-12-31|0.8
CNMD|2018-12-31|0.8
CNMD|2019-12-31|0.8
CNMD|2020-12-31|0.8
CNMD|2021-12-31|0.8
CNMD|2022-12-31|0.8
CNMD|2023-12-31|0.8
CNMD|2024-12-31|0.8
CLM|2002-12-31|9.264
CLM|2003-12-31|16.0
CLM|2004-12-31|16.704
CLM|2005-12-31|16.704
CLM|2006-12-31|16.704
CLM|2007-12-31|17.856
CLM|2008-12-31|16.704
CLM|2009-12-31|8.399999999999999
CLM|2010-12-31|6.720000000000001
CLM|2011-12-31|6.144
CLM|2012-12-31|5.328
CLM|2013-12-31|4.896
CLM|2014-12-31|4.6080000000000005
CLM|2015-12-31|4.416
CLM|2016-12-31|3.4079999999999995
CLM|2017-12-31|2.7960000000000003
CLM|2018-12-31|2.844
CLM|2019-12-31|2.46
CLM|2020-12-31|2.22
CLM|2021-12-31|1.92
CLM|2022-12-31|2.172
CLM|2023-12-31|1.476
CLM|2024-12-31|1.308
CLM|2025-12-31|0.122
AFLYY|2004-12-31|0.061
AFLYY|2005-12-31|0.179
AFLYY|2006-12-31|0.378
AFLYY|2007-12-31|0.638
AFLYY|2008-12-31|0.908
YY|2020-12-31|0.8200000000000001
YY|2021-12-31|2.04
YY|2022-12-31|2.04
YY|2023-12-31|1.22
NXRT|2015-12-31|0.618
NXRT|2016-12-31|0.838
NXRT|2017-12-31|0.91
NXRT|2018-12-31|1.025
NXRT|2019-12-31|1.138
NXRT|2020-12-31|1.28
NXRT|2021-12-31|1.403
NXRT|2022-12-31|1.56
NXRT|2023-12-31|1.722
NXRT|2024-12-31|1.896
DBRG|2014-12-31|0.4
DBRG|2015-12-31|1.6
DBRG|2016-12-31|1.6
DBRG|2017-12-31|8.96
DBRG|2018-12-31|1.76
DBRG|2019-12-31|1.76
DBRG|2020-12-31|0.44
DBRG|2021-12-31|0.0
DBRG|2022-12-31|0.02
DBRG|2023-12-31|0.04
DBRG|2024-12-31|0.04
TRMK|1987-12-31|0.136666
TRMK|1988-12-31|0.149168
TRMK|1989-12-31|0.159168
TRMK|1990-12-31|0.168001
TRMK|1991-12-31|0.173167
TRMK|1992-12-31|0.179168
TRMK|1993-12-31|0.143334
TRMK|1994-12-31|0.204
TRMK|1995-12-31|0.222
TRMK|1996-12-31|0.25
TRMK|1997-12-31|0.2925
TRMK|1998-12-31|0.3515
TRMK|1999-12-31|0.44
TRMK|2000-12-31|0.51
TRMK|2001-12-31|0.555
TRMK|2002-12-31|0.615
TRMK|2003-12-31|0.685
TRMK|2004-12-31|0.77
TRMK|2005-12-31|0.81
TRMK|2006-12-31|0.85
TRMK|2007-12-31|0.89
TRMK|2008-12-31|0.92
TRMK|2009-12-31|0.92
TRMK|2010-12-31|0.92
TRMK|2011-12-31|0.92
TRMK|2012-12-31|0.92
TRMK|2013-12-31|0.92
TRMK|2014-12-31|0.92
TRMK|2015-12-31|0.92
TRMK|2016-12-31|0.92
TRMK|2017-12-31|0.92
TRMK|2018-12-31|0.92
TRMK|2019-12-31|0.92
TRMK|2020-12-31|0.92
TRMK|2021-12-31|0.92
TRMK|2022-12-31|0.92
TRMK|2023-12-31|0.92
TRMK|2024-12-31|0.92
PEGRY|2020-12-31|1.131
PEGRY|2021-12-31|15.592999999999998
PEGRY|2022-12-31|0.962
PEGRY|2023-12-31|1.075
PEGRY|2024-12-31|1.127
PEGRY|2025-12-31|0.366
WSBC|1987-12-31|0.275001
WSBC|1988-12-31|0.384
WSBC|1989-12-31|0.4
WSBC|1990-12-31|0.433332
WSBC|1991-12-31|0.450668
WSBC|1992-12-31|0.466668
WSBC|1993-12-31|0.523666
WSBC|1994-12-31|0.573334
WSBC|1995-12-31|0.64
WSBC|1996-12-31|0.533333
WSBC|1997-12-31|0.7866660000000001
WSBC|1998-12-31|0.84
WSBC|1999-12-31|0.88
WSBC|2000-12-31|0.895
WSBC|2001-12-31|0.92
WSBC|2002-12-31|0.935
WSBC|2003-12-31|0.96
WSBC|2004-12-31|1.0
WSBC|2005-12-31|1.04
WSBC|2006-12-31|1.06
WSBC|2007-12-31|1.1
WSBC|2008-12-31|1.12
WSBC|2009-12-31|0.8400000000000001
WSBC|2010-12-31|0.56
WSBC|2011-12-31|0.62
WSBC|2012-12-31|0.7
WSBC|2013-12-31|0.78
WSBC|2014-12-31|0.88
WSBC|2015-12-31|0.92
WSBC|2016-12-31|0.96
WSBC|2017-12-31|1.04
WSBC|2018-12-31|1.16
WSBC|2019-12-31|1.24
WSBC|2020-12-31|1.28
WSBC|2021-12-31|1.32
WSBC|2022-12-31|1.37
WSBC|2023-12-31|1.41
WSBC|2024-12-31|1.45
LU|2022-12-31|2.04
LU|2023-12-31|0.356
LU|2024-12-31|2.42
KAR|2012-12-31|0.071915
KAR|2013-12-31|0.31037
KAR|2014-12-31|0.38607
KAR|2015-12-31|0.40878
KAR|2016-12-31|0.450415
KAR|2017-12-31|0.495835
KAR|2018-12-31|0.5299
KAR|2019-12-31|0.64495
KAR|2020-12-31|0.19
HI|2008-12-31|0.5509999999999999
HI|2009-12-31|0.743
HI|2010-12-31|0.754
HI|2011-12-31|0.763
HI|2012-12-31|0.774
HI|2013-12-31|0.783
HI|2014-12-31|0.794
HI|2015-12-31|0.803
HI|2016-12-31|0.8140000000000001
HI|2017-12-31|0.823
HI|2018-12-31|0.834
HI|2019-12-31|0.843
HI|2020-12-31|0.854
HI|2021-12-31|0.863
HI|2022-12-31|0.874
HI|2023-12-31|0.883
HI|2024-12-31|0.894
GDV|2004-12-31|1.138521
GDV|2005-12-31|0.759016
GDV|2006-12-31|1.280838
GDV|2007-12-31|1.574954
GDV|2008-12-31|1.21442
GDV|2009-12-31|0.939279
GDV|2010-12-31|0.7210639999999999
GDV|2011-12-31|0.85389
GDV|2012-12-31|0.910812
GDV|2013-12-31|0.977228
GDV|2014-12-31|1.150286
GDV|2015-12-31|1.24
GDV|2016-12-31|1.32
GDV|2017-12-31|1.32
GDV|2018-12-31|1.32
GDV|2019-12-31|1.32
GDV|2020-12-31|1.32
GDV|2021-12-31|1.38
GDV|2022-12-31|1.41
GDV|2023-12-31|1.32
GDV|2024-12-31|1.32
GDV|2025-12-31|0.28
SAH|2003-12-31|0.2
SAH|2004-12-31|0.44
SAH|2005-12-31|0.48
SAH|2006-12-31|0.48
SAH|2007-12-31|0.48
SAH|2008-12-31|0.48
SAH|2009-12-31|0.0
SAH|2010-12-31|0.025
SAH|2011-12-31|0.1
SAH|2012-12-31|0.1
SAH|2013-12-31|0.1
SAH|2014-12-31|0.1
SAH|2015-12-31|0.113
SAH|2016-12-31|0.2
SAH|2017-12-31|0.2
SAH|2018-12-31|0.24
SAH|2019-12-31|0.4
SAH|2020-12-31|0.4
SAH|2021-12-31|0.4599999999999999
SAH|2022-12-31|1.03
SAH|2023-12-31|1.16
SAH|2024-12-31|1.25
DKL|2013-12-31|1.409
DKL|2014-12-31|1.805
DKL|2015-12-31|2.16
DKL|2016-12-31|2.485
DKL|2017-12-31|2.79
DKL|2018-12-31|3.035
DKL|2019-12-31|3.36
DKL|2020-12-31|3.58
DKL|2021-12-31|3.72
DKL|2022-12-31|3.93
DKL|2023-12-31|4.125
DKL|2024-12-31|4.315
DKL|2025-12-31|1.105
ALG|1993-12-31|0.24
ALG|1994-12-31|0.36
ALG|1995-12-31|0.4
ALG|1996-12-31|0.4
ALG|1997-12-31|0.4
ALG|1998-12-31|0.42
ALG|1999-12-31|0.33
ALG|2000-12-31|0.24
ALG|2001-12-31|0.24
ALG|2002-12-31|0.24
ALG|2003-12-31|0.24
ALG|2004-12-31|0.24
ALG|2005-12-31|0.24
ALG|2006-12-31|0.24
ALG|2007-12-31|0.24
ALG|2008-12-31|0.24
ALG|2009-12-31|0.24
ALG|2010-12-31|0.24
ALG|2011-12-31|0.24
ALG|2012-12-31|0.24
ALG|2013-12-31|0.28
ALG|2014-12-31|0.28
ALG|2015-12-31|0.32
ALG|2016-12-31|0.36
ALG|2017-12-31|0.4
ALG|2018-12-31|0.44
ALG|2019-12-31|0.48
ALG|2020-12-31|0.52
ALG|2021-12-31|0.56
ALG|2022-12-31|0.72
ALG|2023-12-31|0.88
ALG|2024-12-31|1.04
ALG|2025-12-31|0.3
EVTC|2013-12-31|0.2
EVTC|2014-12-31|0.4
EVTC|2015-12-31|0.4
EVTC|2016-12-31|0.4
EVTC|2017-12-31|0.3
EVTC|2018-12-31|0.1
EVTC|2019-12-31|0.2
EVTC|2020-12-31|0.2
EVTC|2021-12-31|0.2
EVTC|2022-12-31|0.2
EVTC|2023-12-31|0.2
EVTC|2024-12-31|0.2
CENT|2007-12-31|22.866093
VTMX|2023-12-31|0.36
VTMX|2024-12-31|0.722
GOF|2007-12-31|0.568
GOF|2008-12-31|1.848
GOF|2009-12-31|1.848
GOF|2010-12-31|1.875
GOF|2011-12-31|1.848
GOF|2012-12-31|1.863
GOF|2013-12-31|2.132
GOF|2014-12-31|2.184
GOF|2015-12-31|2.184
GOF|2016-12-31|2.184
GOF|2017-12-31|2.184
GOF|2018-12-31|2.184
GOF|2019-12-31|2.184
GOF|2020-12-31|2.184
GOF|2021-12-31|2.184
GOF|2022-12-31|2.184
GOF|2023-12-31|2.184
GOF|2024-12-31|2.184
GOF|2025-12-31|0.182
ARCB|1992-12-31|0.02
ARCB|1993-12-31|0.04
ARCB|1994-12-31|0.04
ARCB|1995-12-31|0.04
ARCB|1996-12-31|0.01
ARCB|1997-12-31|0.0
ARCB|1998-12-31|0.0
ARCB|1999-12-31|0.719
ARCB|2000-12-31|0.0
ARCB|2001-12-31|0.0
ARCB|2002-12-31|0.0
ARCB|2003-12-31|0.32
ARCB|2004-12-31|0.48
ARCB|2005-12-31|0.54
ARCB|2006-12-31|0.6
ARCB|2007-12-31|0.6
ARCB|2008-12-31|0.6
ARCB|2009-12-31|0.6
ARCB|2010-12-31|0.12
ARCB|2011-12-31|0.12
ARCB|2012-12-31|0.12
ARCB|2013-12-31|0.12
ARCB|2014-12-31|0.15
ARCB|2015-12-31|0.26
ARCB|2016-12-31|0.32
ARCB|2017-12-31|0.32
ARCB|2018-12-31|0.32
ARCB|2019-12-31|0.32
ARCB|2020-12-31|0.32
ARCB|2021-12-31|0.32
ARCB|2022-12-31|0.44
ARCB|2023-12-31|0.48
ARCB|2024-12-31|0.48
ARCB|2025-12-31|0.12
EPAC|2001-12-31|0.00375
EPAC|2002-12-31|0.0
EPAC|2003-12-31|0.0
EPAC|2004-12-31|0.0
EPAC|2005-12-31|0.04
EPAC|2006-12-31|0.04
EPAC|2007-12-31|0.04
EPAC|2008-12-31|0.04
EPAC|2009-12-31|0.04
EPAC|2010-12-31|0.04
EPAC|2011-12-31|0.04
EPAC|2012-12-31|0.04
EPAC|2013-12-31|0.04
EPAC|2014-12-31|0.04
EPAC|2015-12-31|0.04
EPAC|2016-12-31|0.04
EPAC|2017-12-31|0.04
EPAC|2018-12-31|0.04
EPAC|2019-12-31|0.04
EPAC|2020-12-31|0.04
EPAC|2021-12-31|0.04
EPAC|2022-12-31|0.04
EPAC|2023-12-31|0.04
EPAC|2024-12-31|0.04
ROIC|2010-12-31|0.18
ROIC|2011-12-31|0.39
ROIC|2012-12-31|0.53
ROIC|2013-12-31|0.6
ROIC|2014-12-31|0.64
ROIC|2015-12-31|0.68
ROIC|2016-12-31|0.72
ROIC|2017-12-31|0.75
ROIC|2018-12-31|0.78
ROIC|2019-12-31|0.788
ROIC|2020-12-31|0.2
ROIC|2021-12-31|0.51
ROIC|2022-12-31|0.56
ROIC|2023-12-31|0.6
ROIC|2024-12-31|0.6
ICFI|2018-12-31|0.56
ICFI|2019-12-31|0.56
ICFI|2020-12-31|0.56
ICFI|2021-12-31|0.56
ICFI|2022-12-31|0.56
ICFI|2023-12-31|0.56
ICFI|2024-12-31|0.56
KYN|2005-12-31|1.495
KYN|2006-12-31|1.745
KYN|2007-12-31|1.93
KYN|2008-12-31|2.493
KYN|2009-12-31|1.94
KYN|2010-12-31|1.92
KYN|2011-12-31|1.976
KYN|2012-12-31|2.644
KYN|2013-12-31|1.7399999999999998
KYN|2014-12-31|2.525
KYN|2015-12-31|2.629
KYN|2016-12-31|2.2
KYN|2017-12-31|1.9
KYN|2018-12-31|1.5
KYN|2019-12-31|1.44
KYN|2020-12-31|0.93
KYN|2021-12-31|0.5
KYN|2022-12-31|0.775
KYN|2023-12-31|0.83
KYN|2024-12-31|1.06
KYN|2025-12-31|0.08
AIR|1984-12-31|0.071112
AIR|1985-12-31|0.154074
AIR|1986-12-31|0.195556
AIR|1987-12-31|0.226668
AIR|1988-12-31|0.253333
AIR|1989-12-31|0.299999
AIR|1990-12-31|0.32
AIR|1991-12-31|0.32
AIR|1992-12-31|0.32
AIR|1993-12-31|0.32
AIR|1994-12-31|0.32
AIR|1995-12-31|0.32
AIR|1996-12-31|0.32
AIR|1997-12-31|0.32
AIR|1998-12-31|0.425
AIR|1999-12-31|0.34
AIR|2000-12-31|0.34
AIR|2001-12-31|0.28
AIR|2002-12-31|0.075
AIR|2003-12-31|0.0
AIR|2004-12-31|0.0
AIR|2005-12-31|0.0
AIR|2006-12-31|0.0
AIR|2007-12-31|0.0
AIR|2008-12-31|0.0
AIR|2009-12-31|0.0
AIR|2010-12-31|0.0
AIR|2011-12-31|0.2249999999999999
AIR|2012-12-31|0.3
AIR|2013-12-31|0.3
AIR|2014-12-31|0.3
AIR|2015-12-31|0.3
AIR|2016-12-31|0.3
AIR|2017-12-31|0.3
AIR|2018-12-31|0.3
AIR|2019-12-31|0.3
AIR|2020-12-31|0.075
NBTB|1992-12-31|0.108632
NBTB|1993-12-31|0.175893
NBTB|1994-12-31|0.1874859999999999
NBTB|1995-12-31|0.211551
NBTB|1996-12-31|0.240639
NBTB|1997-12-31|0.304503
NBTB|1998-12-31|0.547392
NBTB|1999-12-31|0.485715
NBTB|2000-12-31|0.68
NBTB|2001-12-31|0.68
NBTB|2002-12-31|0.68
NBTB|2003-12-31|0.68
NBTB|2004-12-31|0.74
NBTB|2005-12-31|0.76
NBTB|2006-12-31|0.76
NBTB|2007-12-31|0.79
NBTB|2008-12-31|0.8
NBTB|2009-12-31|0.8
NBTB|2010-12-31|0.8
NBTB|2011-12-31|0.8
NBTB|2012-12-31|0.8
NBTB|2013-12-31|0.81
NBTB|2014-12-31|0.84
NBTB|2015-12-31|0.87
NBTB|2016-12-31|0.9
NBTB|2017-12-31|0.92
NBTB|2018-12-31|0.99
NBTB|2019-12-31|1.05
NBTB|2020-12-31|1.08
NBTB|2021-12-31|1.1
NBTB|2022-12-31|1.16
NBTB|2023-12-31|1.24
NBTB|2024-12-31|1.32
WERN|1990-12-31|0.0144
WERN|1991-12-31|0.0208
WERN|1992-12-31|0.0256
WERN|1993-12-31|0.0256
WERN|1994-12-31|0.0304
WERN|1995-12-31|0.0368
WERN|1996-12-31|0.0424
WERN|1997-12-31|0.036
WERN|1998-12-31|0.054
WERN|1999-12-31|0.0606
WERN|2000-12-31|0.06
WERN|2001-12-31|0.06
WERN|2002-12-31|0.063
WERN|2003-12-31|0.081
WERN|2004-12-31|0.12
WERN|2005-12-31|0.15
WERN|2006-12-31|0.1699999999999999
WERN|2007-12-31|0.19
WERN|2008-12-31|2.3000000000000003
WERN|2009-12-31|1.45
WERN|2010-12-31|1.8
WERN|2011-12-31|0.7
WERN|2012-12-31|1.7
WERN|2013-12-31|0.2
WERN|2014-12-31|0.25
WERN|2015-12-31|0.22
WERN|2016-12-31|0.24
WERN|2017-12-31|0.27
WERN|2018-12-31|0.3399999999999999
WERN|2019-12-31|4.02
WERN|2020-12-31|0.4499999999999999
WERN|2021-12-31|0.4599999999999999
WERN|2022-12-31|0.51
WERN|2023-12-31|0.55
WERN|2024-12-31|0.42
WERN|2025-12-31|0.14
CCS|2021-12-31|0.4499999999999999
CCS|2022-12-31|0.8
CCS|2023-12-31|0.92
CCS|2024-12-31|1.04
WB|2023-12-31|0.85
WB|2024-12-31|0.82
RNST|1993-12-31|0.179753
RNST|1994-12-31|0.183703
RNST|1995-12-31|0.202666
RNST|1996-12-31|0.223604
RNST|1997-12-31|0.254814
RNST|1998-12-31|0.317778
RNST|1999-12-31|0.373332
RNST|2000-12-31|0.391112
RNST|2001-12-31|0.426667
RNST|2002-12-31|0.462223
RNST|2003-12-31|0.502221
RNST|2004-12-31|0.5466660000000001
RNST|2005-12-31|0.580001
RNST|2006-12-31|0.626666
RNST|2007-12-31|0.66
RNST|2008-12-31|0.68
RNST|2009-12-31|0.68
RNST|2010-12-31|0.68
RNST|2011-12-31|0.68
RNST|2012-12-31|0.68
RNST|2013-12-31|0.68
RNST|2014-12-31|0.68
RNST|2015-12-31|0.68
RNST|2016-12-31|0.71
RNST|2017-12-31|0.73
RNST|2018-12-31|0.8
RNST|2019-12-31|0.87
RNST|2020-12-31|0.88
RNST|2021-12-31|0.88
RNST|2022-12-31|0.88
RNST|2023-12-31|0.88
RNST|2024-12-31|0.88
STRA|1997-12-31|0.125999
STRA|1998-12-31|0.176
STRA|1999-12-31|0.21
STRA|2000-12-31|0.245
STRA|2001-12-31|0.26
STRA|2002-12-31|0.26
STRA|2003-12-31|0.26
STRA|2004-12-31|0.405
STRA|2005-12-31|0.625
STRA|2006-12-31|1.063
STRA|2007-12-31|3.314
STRA|2008-12-31|1.625
STRA|2009-12-31|2.25
STRA|2010-12-31|3.25
STRA|2011-12-31|4.0
STRA|2012-12-31|4.0
STRA|2013-12-31|0.0
STRA|2014-12-31|0.0
STRA|2015-12-31|0.0
STRA|2016-12-31|0.0
STRA|2017-12-31|1.0
STRA|2018-12-31|1.5
STRA|2019-12-31|2.1
STRA|2020-12-31|2.4
STRA|2021-12-31|2.4
STRA|2022-12-31|2.4
STRA|2023-12-31|2.4
STRA|2024-12-31|2.4
BANR|1996-12-31|1.157024
BANR|1997-12-31|1.619836
BANR|1998-12-31|2.657685
BANR|1999-12-31|3.054544
BANR|2000-12-31|3.652727
BANR|2001-12-31|3.92
BANR|2002-12-31|4.2
BANR|2003-12-31|4.2700000000000005
BANR|2004-12-31|4.550000000000001
BANR|2005-12-31|4.83
BANR|2006-12-31|5.11
BANR|2007-12-31|5.390000000000001
BANR|2008-12-31|3.5
BANR|2009-12-31|0.21
BANR|2010-12-31|0.28
BANR|2011-12-31|0.16
BANR|2012-12-31|0.04
BANR|2013-12-31|0.5499999999999999
BANR|2014-12-31|0.72
BANR|2015-12-31|0.72
BANR|2016-12-31|0.65
BANR|2017-12-31|1.98
BANR|2018-12-31|1.83
BANR|2019-12-31|1.61
BANR|2020-12-31|2.64
BANR|2021-12-31|1.64
BANR|2022-12-31|1.76
BANR|2023-12-31|1.92
BANR|2024-12-31|1.92
BANR|2025-12-31|0.48
SBCF|1986-12-31|0.111111
SBCF|1987-12-31|0.454545
SBCF|1988-12-31|0.5
SBCF|1989-12-31|0.5606070000000001
SBCF|1990-12-31|0.60606
SBCF|1991-12-31|0.454545
SBCF|1992-12-31|0.6212120000000001
SBCF|1993-12-31|0.6818190000000001
SBCF|1994-12-31|0.742424
SBCF|1995-12-31|0.818183
SBCF|1996-12-31|0.984849
SBCF|1997-12-31|1.242423
SBCF|1998-12-31|1.333332
SBCF|1999-12-31|1.484847
SBCF|2000-12-31|1.606059
SBCF|2001-12-31|1.727271
SBCF|2002-12-31|1.863635
SBCF|2003-12-31|2.3
SBCF|2004-12-31|2.7
SBCF|2005-12-31|2.9
SBCF|2006-12-31|3.05
SBCF|2007-12-31|3.2
SBCF|2008-12-31|1.7000000000000002
SBCF|2009-12-31|0.05
SBCF|2010-12-31|0.0
SBCF|2011-12-31|0.0
SBCF|2012-12-31|0.0
SBCF|2013-12-31|0.0
SBCF|2014-12-31|0.0
SBCF|2015-12-31|0.0
SBCF|2016-12-31|0.0
SBCF|2017-12-31|0.0
SBCF|2018-12-31|0.0
SBCF|2019-12-31|0.0
SBCF|2020-12-31|0.0
SBCF|2021-12-31|0.39
SBCF|2022-12-31|0.64
SBCF|2023-12-31|0.71
SBCF|2024-12-31|0.72
ADX|1984-12-31|0.08
ADX|1985-12-31|1.28
ADX|1986-12-31|2.966667
ADX|1987-12-31|2.293333
ADX|1988-12-31|0.323333
ADX|1989-12-31|0.32
ADX|1990-12-31|0.32
ADX|1991-12-31|1.0866669999999998
ADX|1992-12-31|1.096
ADX|1993-12-31|1.083334
ADX|1994-12-31|0.323333
ADX|1995-12-31|1.116666
ADX|1996-12-31|1.156666
ADX|1997-12-31|1.306667
ADX|1998-12-31|1.4
ADX|1999-12-31|1.636666
ADX|2000-12-31|1.85
ADX|2001-12-31|1.65
ADX|2002-12-31|0.76
ADX|2003-12-31|0.78
ADX|2004-12-31|0.9
ADX|2005-12-31|0.86
ADX|2006-12-31|0.9
ADX|2007-12-31|1.03
ADX|2008-12-31|0.64
ADX|2009-12-31|0.45
ADX|2010-12-31|0.51
ADX|2011-12-31|0.65
ADX|2012-12-31|0.67
ADX|2013-12-31|0.84
ADX|2014-12-31|1.1800000000000002
ADX|2015-12-31|0.15
ADX|2016-12-31|0.2
ADX|2017-12-31|1.38
ADX|2018-12-31|2.0
ADX|2019-12-31|1.42
ADX|2020-12-31|1.03
ADX|2021-12-31|0.22
ADX|2022-12-31|1.07
ADX|2023-12-31|1.2999999999999998
ADX|2024-12-31|2.5
ADX|2025-12-31|0.47
SXI|1987-12-31|0.265
SXI|1988-12-31|0.285
SXI|1989-12-31|0.32
SXI|1990-12-31|0.345
SXI|1991-12-31|0.365
SXI|1992-12-31|0.39
SXI|1993-12-31|0.475
SXI|1994-12-31|0.5720000000000001
SXI|1995-12-31|0.682
SXI|1996-12-31|0.73
SXI|1997-12-31|0.76
SXI|1998-12-31|0.76
SXI|1999-12-31|0.77
SXI|2000-12-31|0.81
SXI|2001-12-31|0.63
SXI|2002-12-31|0.84
SXI|2003-12-31|0.84
SXI|2004-12-31|0.84
SXI|2005-12-31|0.84
SXI|2006-12-31|0.84
SXI|2007-12-31|0.84
SXI|2008-12-31|0.84
SXI|2009-12-31|0.36
SXI|2010-12-31|0.21
SXI|2011-12-31|0.25
SXI|2012-12-31|0.29
SXI|2013-12-31|0.34
SXI|2014-12-31|0.42
SXI|2015-12-31|0.5
SXI|2016-12-31|0.5800000000000001
SXI|2017-12-31|0.66
SXI|2018-12-31|0.74
SXI|2019-12-31|0.8200000000000001
SXI|2020-12-31|0.9
SXI|2021-12-31|0.98
SXI|2022-12-31|1.06
SXI|2023-12-31|1.14
SXI|2024-12-31|1.22
FRME|1989-12-31|0.127976
FRME|1990-12-31|0.27131
FRME|1991-12-31|0.3020239999999999
FRME|1992-12-31|0.2431539999999999
FRME|1993-12-31|0.360892
FRME|1994-12-31|0.406964
FRME|1995-12-31|0.445356
FRME|1996-12-31|0.506784
FRME|1997-12-31|0.598928
FRME|1998-12-31|0.6680360000000001
FRME|1999-12-31|0.725624
FRME|2000-12-31|0.777454
FRME|2001-12-31|0.8146
FRME|2002-12-31|0.8553299999999999
FRME|2003-12-31|0.898096
FRME|2004-12-31|0.92
FRME|2005-12-31|0.92
FRME|2006-12-31|0.92
FRME|2007-12-31|0.92
FRME|2008-12-31|0.92
FRME|2009-12-31|0.47
FRME|2010-12-31|0.04
FRME|2011-12-31|0.04
FRME|2012-12-31|0.1
FRME|2013-12-31|0.18
FRME|2014-12-31|0.29
FRME|2015-12-31|0.41
FRME|2016-12-31|0.54
FRME|2017-12-31|0.69
